Date,Open,High,Low,Close,Adj Close,Volume,UNEM,CPI,GDPCAP,INT,RATE,PASS
10/21/2003,19.799999,19.99,19.76,19.85,10.953924,61500,6,2.040816327,48450,12.47,6.05,57540916
10/22/2003,19.969999,20,19.690001,19.889999,10.975994,76500,6,2.040816327,48450,12.47,6.05,57540916
10/23/2003,19.77,20.02,19.68,19.77,10.909776,175800,6,2.040816327,48450,12.47,6.05,57540916
10/24/2003,19.809999,20.209999,19.709999,20.209999,11.152582,383000,6,2.040816327,48450,12.47,6.05,57540916
10/27/2003,20.23,20.65,20.120001,20.65,11.395393,117100,6,2.040816327,48450,12.47,6.05,57540916
10/28/2003,20.67,21.48,20.51,21.459999,11.842381,889000,6,2.040816327,48450,12.47,6.05,57540916
10/29/2003,21.4,22.9,21.33,22.49,12.410769,610800,6,2.040816327,48450,12.47,6.05,57540916
10/30/2003,22.280001,22.280001,20.799999,21.1,11.643717,1249800,6,2.040816327,48450,12.47,6.05,57540916
10/31/2003,21.049999,21.1,20.120001,20.16,11.124992,256000,6,2.040816327,48450,12.47,5.94,57540916
11/3/2003,20.25,20.299999,19.26,19.75,10.898741,480800,5.8,1.765030336,48450,12.35,5.94,59263729
11/4/2003,19.780001,20.17,19.75,19.99,11.03118,449800,5.8,1.765030336,48450,12.35,5.94,59263729
11/5/2003,20.01,20.01,19.780001,19.85,10.953924,296300,5.8,1.765030336,48450,12.35,5.94,59263729
11/6/2003,19.940001,20.07,19.82,19.91,10.987035,258600,5.8,1.765030336,48450,12.35,5.94,59263729
11/7/2003,19.969999,20.1,19.950001,20,11.036699,154500,5.8,1.765030336,48450,12.35,5.98,59263729
11/10/2003,20.040001,20.049999,19.6,19.959999,11.014627,107700,5.8,1.765030336,48450,12.35,5.98,59263729
11/11/2003,19.99,20.25,19.950001,20.01,11.042215,121300,5.8,1.765030336,48450,12.35,5.98,59263729
11/12/2003,20.049999,20.049999,19.9,19.950001,11.009108,442500,5.8,1.765030336,48450,12.35,5.98,59263729
11/13/2003,19.9,20.35,19.629999,19.99,11.03118,176400,5.8,1.765030336,48450,12.35,5.98,59263729
11/14/2003,20.030001,20.280001,19.969999,20,11.036699,209600,5.8,1.765030336,48450,12.35,6.03,59263729
11/17/2003,19.950001,20.1,19.790001,19.940001,11.003587,127100,5.8,1.765030336,48450,12.35,6.03,59263729
11/18/2003,19.940001,20.23,19.68,20.15,11.119473,733400,5.8,1.765030336,48450,12.35,6.03,59263729
11/19/2003,20.15,20.24,19.76,20.18,11.136031,470600,5.8,1.765030336,48450,12.35,6.03,59263729
11/20/2003,20.24,22,20.059999,21.5,11.864455,1730300,5.8,1.765030336,48450,12.35,6.03,59263729
11/21/2003,21.620001,21.879999,21.379999,21.5,11.864455,519400,5.8,1.765030336,48450,12.35,5.83,59263729
11/24/2003,21.379999,21.799999,21.23,21.57,11.903078,754300,5.8,1.765030336,48450,12.35,5.83,59263729
11/25/2003,21.68,23.629999,21.57,23.5,12.968122,1659400,5.8,1.765030336,48450,12.35,5.83,59263729
11/26/2003,23.49,24.51,23.450001,24.309999,13.415106,791800,5.8,1.765030336,48450,12.35,5.83,59263729
11/28/2003,24.379999,24.99,24.190001,24.889999,13.735167,219700,5.8,1.765030336,48450,12.35,5.89,59263729
12/1/2003,24.99,24.99,24.5,24.690001,13.624807,459500,5.7,1.879491432,48450,12.35,5.89,59829719
12/2/2003,24.84,24.9,24.459999,24.77,13.668956,384600,5.7,1.879491432,48450,12.35,5.89,59829719
12/3/2003,24.76,26.799999,24.76,26,14.347707,883200,5.7,1.879491432,48450,12.35,5.89,59829719
12/4/2003,26.18,26.290001,25.48,25.85,14.264936,442300,5.7,1.879491432,48450,12.35,5.89,59829719
12/5/2003,26.059999,26.059999,25.4,25.610001,14.132493,321400,5.7,1.879491432,48450,12.35,6.02,59829719
12/8/2003,25.6,25.870001,25.469999,25.530001,14.088346,475500,5.7,1.879491432,48450,12.35,6.02,59829719
12/9/2003,25.42,26,25.370001,25.870001,14.275969,197100,5.7,1.879491432,48450,12.35,6.02,59829719
12/10/2003,26.139999,26.17,25.85,26.15,14.430484,363800,5.7,1.879491432,48450,12.35,6.02,59829719
12/11/2003,25.85,26.35,25.85,26.26,14.491184,243300,5.7,1.879491432,48450,12.35,6.02,59829719
12/12/2003,26.379999,27.68,26.27,27.610001,15.236164,634100,5.7,1.879491432,48450,12.35,5.88,59829719
12/15/2003,27.83,28.25,26.969999,27.120001,14.965767,585700,5.7,1.879491432,48450,12.35,5.88,59829719
12/16/2003,27.540001,27.59,26.43,26.719999,14.745031,321300,5.7,1.879491432,48450,12.35,5.88,59829719
12/17/2003,26.790001,26.790001,25.99,26.59,14.673292,447100,5.7,1.879491432,48450,12.35,5.88,59829719
12/18/2003,26.309999,27.1,26.24,26.870001,14.827804,514100,5.7,1.879491432,48450,12.35,5.88,59829719
12/19/2003,26.92,27.41,26.620001,27.23,15.026463,204100,5.7,1.879491432,48450,12.35,5.82,59829719
12/22/2003,27.280001,27.42,26.870001,26.950001,14.871956,408700,5.7,1.879491432,48450,12.35,5.82,59829719
12/23/2003,26.950001,27.200001,26.889999,26.959999,14.877465,205700,5.7,1.879491432,48450,12.35,5.82,59829719
12/24/2003,27.1,27.1,26.549999,26.709999,14.739511,71200,5.7,1.879491432,48450,12.35,5.82,59829719
12/26/2003,26.879999,27.549999,26.690001,27.51,15.180979,183500,5.7,1.879491432,48450,12.35,5.81,59829719
12/29/2003,27.530001,27.99,26.959999,27.85,15.368601,169300,5.7,1.879491432,48450,12.35,5.81,59829719
12/30/2003,27.860001,28.18,27.629999,28.18,15.550712,232100,5.7,1.879491432,48450,12.35,5.81,59829719
12/31/2003,27.99,28.610001,27.99,28.01,15.4569,262500,5.7,1.879491432,48450,12.35,5.85,59829719
1/2/2004,28.02,28.559999,27.959999,28.360001,15.650036,161600,5.7,1.926252064,48633,12.35,5.85,59502539
1/5/2004,28.25,29.219999,28,28.700001,15.837663,249200,5.7,1.926252064,48633,12.35,5.85,59502539
1/6/2004,28.75,28.75,27.889999,28.27,15.600375,519100,5.7,1.926252064,48633,12.35,5.85,59502539
1/7/2004,28.35,28.76,27.940001,28.52,15.738336,552800,5.7,1.926252064,48633,12.35,5.85,59502539
1/8/2004,28.540001,29,28.370001,28.389999,15.666588,306100,5.7,1.926252064,48633,12.35,5.87,59502539
1/9/2004,28.309999,28.35,27.85,27.92,15.407232,200800,5.7,1.926252064,48633,12.35,5.87,59502539
1/12/2004,27.85,28.450001,27.85,28.1,15.506565,338200,5.7,1.926252064,48633,12.35,5.87,59502539
1/13/2004,28.200001,28.299999,27.549999,27.59,15.225128,629400,5.7,1.926252064,48633,12.35,5.87,59502539
1/14/2004,27.9,28.639999,27.6,28.629999,15.79903,403700,5.7,1.926252064,48633,12.35,5.87,59502539
1/15/2004,28.35,28.6,28,28.1,15.506565,233600,5.7,1.926252064,48633,12.35,5.66,59502539
1/16/2004,28.120001,28.59,28.059999,28.34,15.639004,94800,5.7,1.926252064,48633,12.35,5.66,59502539
1/20/2004,28.27,28.91,28,28.620001,15.793522,316700,5.7,1.926252064,48633,12.35,5.66,59502539
1/21/2004,28.83,28.83,28.16,28.24,15.583818,187300,5.7,1.926252064,48633,12.35,5.66,59502539
1/22/2004,28.07,28.299999,27.879999,27.9,15.39619,134900,5.7,1.926252064,48633,12.35,5.64,59502539
1/23/2004,27.860001,28,27.5,27.799999,15.341007,116900,5.7,1.926252064,48633,12.35,5.64,59502539
1/26/2004,28.98,30.120001,28.76,30.120001,16.621267,819000,5.7,1.926252064,48633,12.35,5.64,59502539
1/27/2004,29.950001,30.15,29.09,29.950001,16.527458,484300,5.7,1.926252064,48633,12.35,5.64,59502539
1/28/2004,30.049999,30.129999,29.25,29.25,16.141172,160800,5.7,1.926252064,48633,12.35,5.64,59502539
1/29/2004,29.51,29.549999,28.709999,29.35,16.196358,407200,5.7,1.926252064,48633,12.35,5.68,59502539
1/30/2004,29.4,29.549999,29.4,29.530001,16.295691,230700,5.7,1.926252064,48633,12.35,5.68,59502539
2/2/2004,29.48,30.129999,29.35,29.98,16.54401,551200,5.6,1.6930639,48633,12.67,5.68,61073896
2/3/2004,29.6,30.65,29.5,30.450001,16.80337,459800,5.6,1.6930639,48633,12.67,5.68,61073896
2/4/2004,30.4,31.469999,30.27,31.030001,17.123438,662900,5.6,1.6930639,48633,12.67,5.68,61073896
2/5/2004,30.940001,31.77,30.940001,31.530001,17.399357,757300,5.6,1.6930639,48633,12.67,5.72,61073896
2/6/2004,31.780001,32.849998,31.01,32.799999,18.100185,439200,5.6,1.6930639,48633,12.67,5.72,61073896
2/9/2004,32.75,35.259998,32.68,35.259998,19.457693,1259400,5.6,1.6930639,48633,12.67,5.72,61073896
2/10/2004,35.200001,35.259998,34.049999,34.369999,18.966564,833600,5.6,1.6930639,48633,12.67,5.72,61073896
2/11/2004,34.189999,35.099998,33.77,34.400002,18.983122,555300,5.6,1.6930639,48633,12.67,5.72,61073896
2/12/2004,34.700001,34.830002,33.849998,34.650002,19.121082,591400,5.6,1.6930639,48633,12.67,5.66,61073896
2/13/2004,34.669998,36.080002,34.669998,35.93,19.827429,552300,5.6,1.6930639,48633,12.67,5.66,61073896
2/17/2004,36.049999,36.869999,35.900002,36.279999,20.020567,638400,5.6,1.6930639,48633,12.67,5.66,61073896
2/18/2004,36.509998,36.509998,35.080002,35.880001,19.799841,931800,5.6,1.6930639,48633,12.67,5.66,61073896
2/19/2004,35.91,36.169998,35.59,35.669998,19.683952,155900,5.6,1.6930639,48633,12.67,5.58,61073896
2/20/2004,35.580002,35.849998,33.759998,34.18,18.861719,652700,5.6,1.6930639,48633,12.67,5.58,61073896
2/23/2004,34.040001,34.470001,32.860001,33.439999,18.453358,580100,5.6,1.6930639,48633,12.67,5.58,61073896
2/24/2004,33.369999,33.5,32.84,33.110001,18.271252,366300,5.6,1.6930639,48633,12.67,5.58,61073896
2/25/2004,33.349998,33.75,32.830002,33.349998,18.403692,418600,5.6,1.6930639,48633,12.67,5.58,61073896
2/26/2004,33.599998,34.970001,32.799999,34.91,19.264557,946800,5.6,1.6930639,48633,12.67,5.58,61073896
2/27/2004,34.970001,36.529999,34.82,36.34,20.053686,792200,5.6,1.6930639,48633,12.67,5.58,61073896
3/1/2004,35.950001,38.119999,35.950001,37.580002,20.737955,786300,5.8,1.737242128,48633,12.67,5.58,61613954
3/2/2004,37.919998,38.349998,37.119999,37.52,20.704853,532200,5.8,1.737242128,48633,12.67,5.58,61613954
3/3/2004,37.66,38,37.009998,37.91,20.920063,336200,5.8,1.737242128,48633,12.67,5.58,61613954
3/4/2004,38.099998,38.610001,37.419998,38.5,21.245644,392700,5.8,1.737242128,48633,12.67,5.59,61613954
3/5/2004,38.25,39.369999,38.119999,39.16,21.609854,360700,5.8,1.737242128,48633,12.67,5.59,61613954
3/8/2004,39.27,40.259998,38.599998,38.959999,21.499489,479300,5.8,1.737242128,48633,12.67,5.59,61613954
3/9/2004,39.189999,39.400002,38.5,39.139999,21.598814,600600,5.8,1.737242128,48633,12.67,5.59,61613954
3/10/2004,39.009998,40,38.560001,39.16,21.609854,804300,5.8,1.737242128,48633,12.67,5.59,61613954
3/11/2004,38.939999,39,35.799999,35.849998,19.783287,985600,5.8,1.737242128,48633,12.67,5.41,61613954
3/12/2004,35.639999,36.34,35.279999,36.099998,19.921242,771800,5.8,1.737242128,48633,12.67,5.41,61613954
3/15/2004,36.099998,36.279999,34.689999,34.939999,19.281113,655900,5.8,1.737242128,48633,12.67,5.41,61613954
3/16/2004,35.150002,36,34.990002,35.18,19.413557,593700,5.8,1.737242128,48633,12.67,5.41,61613954
3/17/2004,35.25,36.849998,35.130001,36.529999,20.158525,681000,5.8,1.737242128,48633,12.67,5.41,61613954
3/18/2004,36.130001,36.490002,35.52,36.029999,19.882612,370000,5.8,1.737242128,48633,12.67,5.38,61613954
3/19/2004,36.009998,36.049999,35.049999,35.41,19.54047,336400,5.8,1.737242128,48633,12.67,5.38,61613954
3/22/2004,35.25,35.25,34.040001,34.470001,19.021748,571300,5.8,1.737242128,48633,12.67,5.38,61613954
3/23/2004,34.650002,34.650002,33.66,33.970001,18.745831,551100,5.8,1.737242128,48633,12.67,5.38,61613954
3/24/2004,34,36.369999,33.880001,36,19.866055,644900,5.8,1.737242128,48633,12.67,5.38,61613954
3/25/2004,36,36.080002,35.439999,35.950001,19.838465,325100,5.8,1.737242128,48633,12.67,5.4,61613954
3/26/2004,35.950001,36.630001,35.709999,35.880001,19.799841,520100,5.8,1.737242128,48633,12.67,5.4,61613954
3/29/2004,35.950001,36.209999,35.189999,35.450001,19.562548,435400,5.8,1.737242128,48633,12.67,5.4,61613954
3/30/2004,34.48,35.290001,34.25,34.990002,19.308708,522000,5.8,1.737242128,48633,12.67,5.4,61613954
3/31/2004,34.75,35.34,34.439999,35,19.314226,561900,5.8,1.737242128,48633,12.67,5.4,61613954
4/1/2004,35.18,35.279999,34.599998,34.599998,19.093491,1717700,5.6,2.285092492,48905,12.67,5.52,62118166
4/2/2004,34.75,35.169998,34.700001,35.009998,19.319738,459000,5.6,2.285092492,48905,12.67,5.52,62118166
4/5/2004,35.009998,37.23,34.939999,36.84,20.329601,770300,5.6,2.285092492,48905,12.67,5.52,62118166
4/6/2004,36.799999,37.860001,36.709999,37.450001,20.666218,536400,5.6,2.285092492,48905,12.67,5.52,62118166
4/7/2004,37.529999,37.540001,36.700001,37.09,20.467556,431600,5.6,2.285092492,48905,12.67,5.52,62118166
4/8/2004,37.029999,37.389999,36.32,36.84,20.329601,245300,5.6,2.285092492,48905,12.67,5.79,62118166
4/12/2004,37.290001,37.740002,36.509998,37.169998,20.511702,275200,5.6,2.285092492,48905,12.67,5.79,62118166
4/13/2004,37.349998,37.759998,36.66,36.709999,20.257856,337400,5.6,2.285092492,48905,12.67,5.79,62118166
4/14/2004,36.32,37.400002,36.049999,36.619999,20.208199,260500,5.6,2.285092492,48905,12.67,5.79,62118166
4/15/2004,36.700001,37.110001,34.93,35.349998,19.507359,501800,5.6,2.285092492,48905,12.67,5.89,62118166
4/16/2004,35.349998,36.419998,34.959999,36.419998,20.097824,277500,5.6,2.285092492,48905,12.67,5.89,62118166
4/19/2004,36.330002,37,36.25,36.959999,20.395817,124800,5.6,2.285092492,48905,12.67,5.89,62118166
4/20/2004,36.77,37.599998,36.650002,37.080002,20.462044,292200,5.6,2.285092492,48905,12.67,5.89,62118166
4/21/2004,37.25,37.43,36.900002,37.25,20.555855,246100,5.6,2.285092492,48905,12.67,5.89,62118166
4/22/2004,37.27,39.169998,37.150002,39,21.521557,599800,5.6,2.285092492,48905,12.67,5.94,62118166
4/23/2004,38.939999,39.32,38.830002,39.220001,21.642971,429900,5.6,2.285092492,48905,12.67,5.94,62118166
4/26/2004,39.23,40.279999,39.16,39.889999,22.012695,529600,5.6,2.285092492,48905,12.67,5.94,62118166
4/27/2004,39.759998,40.200001,39.669998,39.849998,21.990627,419900,5.6,2.285092492,48905,12.67,5.94,62118166
4/28/2004,39.849998,39.869999,38.790001,38.970001,21.505009,931800,5.6,2.285092492,48905,12.67,5.94,62118166
4/29/2004,38.849998,39.919998,38.849998,39.849998,21.990627,389900,5.6,2.285092492,48905,12.67,6.01,62118166
4/30/2004,40.130001,40.900002,39.41,39.93,22.034769,776000,5.6,2.285092492,48905,12.67,6.01,62118166
5/3/2004,40.560001,42.080002,39.84,41.59,22.950817,1144300,5.6,3.051771117,48905,12.69,6.01,62035508
5/4/2004,41.490002,42.16,39.849998,40,22.073399,1218900,5.6,3.051771117,48905,12.69,6.01,62035508
5/5/2004,40.330002,41.040001,40.16,40.75,22.487276,464000,5.6,3.051771117,48905,12.69,6.01,62035508
5/6/2004,40.75,40.75,39.860001,40.27,22.222391,410100,5.6,3.051771117,48905,12.69,6.12,62035508
5/7/2004,38.490002,38.73,37.91,38.25,21.107677,1853500,5.6,3.051771117,48905,12.69,6.12,62035508
5/10/2004,38.200001,38.25,35.82,36.82,20.318562,1351800,5.6,3.051771117,48905,12.69,6.12,62035508
5/11/2004,37,37.849998,36.84,37.84,20.88143,778700,5.6,3.051771117,48905,12.69,6.12,62035508
5/12/2004,37.860001,38.490002,36.970001,38.32,21.146315,728500,5.6,3.051771117,48905,12.69,6.12,62035508
5/13/2004,38.369999,38.419998,37.599998,38.150002,21.052507,743500,5.6,3.051771117,48905,12.69,6.34,62035508
5/14/2004,38.400002,38.450001,37.450001,37.869999,20.897985,283400,5.6,3.051771117,48905,12.69,6.34,62035508
5/17/2004,37.549999,37.799999,36.540001,37.240002,20.550335,619500,5.6,3.051771117,48905,12.69,6.34,62035508
5/18/2004,37.900002,39,37.599998,38.84,21.433264,811200,5.6,3.051771117,48905,12.69,6.34,62035508
5/19/2004,39.349998,41,39.25,39.580002,21.841627,1143900,5.6,3.051771117,48905,12.69,6.34,62035508
5/20/2004,39.41,40.5,39.41,40.380001,22.283092,762200,5.6,3.051771117,48905,12.69,6.3,62035508
5/21/2004,40.639999,40.830002,40.139999,40.32,22.249985,411300,5.6,3.051771117,48905,12.69,6.3,62035508
5/24/2004,40.84,41.490002,39.799999,40.43,22.310682,930300,5.6,3.051771117,48905,12.69,6.3,62035508
5/25/2004,40.599998,40.849998,40.209999,40.5,22.349316,768400,5.6,3.051771117,48905,12.69,6.3,62035508
5/26/2004,39.77,40.560001,38.740002,39,21.521557,1071900,5.6,3.051771117,48905,12.69,6.3,62035508
5/27/2004,39.029999,39.25,37.610001,38.470001,21.229092,1333200,5.6,3.051771117,48905,12.69,6.32,62035508
5/28/2004,38.470001,39.619999,38.310001,38.66,21.333933,539500,5.6,3.051771117,48905,12.69,6.32,62035508
6/1/2004,38.75,40.189999,38.709999,39.959999,22.051325,1389500,5.6,3.266194883,48905,12.69,6.32,63178319
6/2/2004,40.200001,40.700001,39.360001,40.07,22.112028,613000,5.6,3.266194883,48905,12.69,6.32,63178319
6/3/2004,40.099998,40.150002,39.68,39.900002,22.018215,422900,5.6,3.266194883,48905,12.69,6.28,63178319
6/4/2004,40.049999,40.599998,39.610001,40.599998,22.404505,803100,5.6,3.266194883,48905,12.69,6.28,63178319
6/7/2004,42.349998,43.32,40.48,43.16,23.817198,3047500,5.6,3.266194883,48905,12.69,6.28,63178319
6/8/2004,43.119999,43.450001,42.66,43.150002,23.811674,508700,5.6,3.266194883,48905,12.69,6.28,63178319
6/9/2004,43.189999,43.77,42.5,43.02,23.739946,676400,5.6,3.266194883,48905,12.69,6.28,63178319
6/10/2004,43.060001,43.299999,41.400002,41.57,22.939783,521400,5.6,3.266194883,48905,12.69,6.3,63178319
6/14/2004,41.5,41.599998,40.119999,40.259998,22.216875,908600,5.6,3.266194883,48905,12.69,6.3,63178319
6/15/2004,40.259998,40.48,39.799999,39.91,22.023729,1168400,5.6,3.266194883,48905,12.69,6.3,63178319
6/16/2004,40,40,38.990002,39.07,21.560194,522500,5.6,3.266194883,48905,12.69,6.3,63178319
6/17/2004,39.049999,39.279999,38.290001,38.5,21.245644,414500,5.6,3.266194883,48905,12.69,6.32,63178319
6/18/2004,38.240002,38.700001,38.16,38.310001,21.140799,405300,5.6,3.266194883,48905,12.69,6.32,63178319
6/21/2004,38.650002,38.650002,37.400002,37.470001,20.67725,776700,5.6,3.266194883,48905,12.69,6.32,63178319
6/22/2004,37.43,37.48,36.919998,37.189999,20.522745,526100,5.6,3.266194883,48905,12.69,6.32,63178319
6/23/2004,37.389999,37.830002,37.009998,37.799999,20.859358,445300,5.6,3.266194883,48905,12.69,6.32,63178319
6/24/2004,37.799999,38.400002,37.419998,37.68,20.793133,292700,5.6,3.266194883,48905,12.69,6.25,63178319
6/25/2004,37.919998,38.830002,37.810001,38.41,21.19598,392000,5.6,3.266194883,48905,12.69,6.25,63178319
6/28/2004,38.529999,39.509998,38.25,38.450001,21.218052,425800,5.6,3.266194883,48905,12.69,6.25,63178319
6/29/2004,38.779999,39.439999,38.5,39.130001,21.5933,353800,5.6,3.266194883,48905,12.69,6.25,63178319
6/30/2004,39,39.220001,38.610001,38.630001,21.317387,220500,5.6,3.266194883,48905,12.69,6.25,63178319
7/1/2004,38.799999,38.799999,38.049999,38.389999,21.184944,272100,5.5,2.990755846,49243,12.69,6.21,62847340
7/2/2004,38,38.25,37.810001,37.810001,20.864876,201600,5.5,2.990755846,49243,12.69,6.21,62847340
7/6/2004,38.150002,38.150002,37.630001,37.790001,20.853838,212200,5.5,2.990755846,49243,12.69,6.21,62847340
7/7/2004,37.860001,38.049999,37.5,37.68,20.793133,194800,5.5,2.990755846,49243,12.69,6.21,62847340
7/8/2004,37.830002,37.830002,36.150002,36.610001,20.202679,472200,5.5,2.990755846,49243,12.69,6.01,62847340
7/9/2004,36.5,36.759998,35.880001,36.189999,19.970909,297900,5.5,2.990755846,49243,12.69,6.01,62847340
7/12/2004,36.099998,36.5,35.75,36.299999,20.031607,240300,5.5,2.990755846,49243,12.69,6.01,62847340
7/13/2004,36.07,36.540001,36.07,36.41,20.092308,293800,5.5,2.990755846,49243,12.69,6.01,62847340
7/14/2004,36.16,36.939999,35.77,35.900002,19.810875,469300,5.5,2.990755846,49243,12.69,6.01,62847340
7/15/2004,36,36.5,35.57,36.07,19.904686,385100,5.5,2.990755846,49243,12.69,6,62847340
7/16/2004,36.029999,36.040001,35.580002,35.599998,19.645319,185900,5.5,2.990755846,49243,12.69,6,62847340
7/19/2004,35.57,36.009998,34.990002,35.18,19.413557,521800,5.5,2.990755846,49243,12.69,6,62847340
7/20/2004,35.099998,35.209999,34.389999,34.740002,19.170744,360000,5.5,2.990755846,49243,12.69,6,62847340
7/21/2004,34.650002,36.630001,34.650002,36.09,19.915724,916200,5.5,2.990755846,49243,12.69,6,62847340
7/22/2004,36.130001,36.48,35.540001,35.66,19.678432,616400,5.5,2.990755846,49243,12.69,5.98,62847340
7/23/2004,35.52,36.52,35.360001,36.18,19.965387,265000,5.5,2.990755846,49243,12.69,5.98,62847340
7/26/2004,36.259998,36.66,35.869999,36.259998,20.009535,320500,5.5,2.990755846,49243,12.69,5.98,62847340
7/27/2004,36.450001,36.48,35.700001,35.810001,19.761209,387800,5.5,2.990755846,49243,12.69,5.98,62847340
7/28/2004,35.860001,35.860001,34.77,34.990002,19.308708,297800,5.5,2.990755846,49243,12.69,5.98,62847340
7/29/2004,34.860001,35.830002,34.860001,35.290001,19.474253,416200,5.5,2.990755846,49243,12.69,6.08,62847340
7/30/2004,35.200001,36.369999,35.049999,35.779999,19.744652,292500,5.5,2.990755846,49243,12.69,6.08,62847340
8/2/2004,35.459999,36.82,35,36.779999,20.296486,448900,5.4,2.654387866,49243,13.02,6.08,63055271
8/3/2004,36.799999,36.799999,35.73,36.049999,19.893648,233300,5.4,2.654387866,49243,13.02,6.08,63055271
8/4/2004,36.169998,36.18,35.299999,35.369999,19.5184,187500,5.4,2.654387866,49243,13.02,6.08,63055271
8/5/2004,35.650002,35.740002,35.18,35.18,19.413557,200200,5.4,2.654387866,49243,13.02,5.99,63055271
8/6/2004,35.02,35.209999,34.5,34.73,19.165222,221400,5.4,2.654387866,49243,13.02,5.99,63055271
8/9/2004,35.060001,35.34,34.5,34.799999,19.203856,199300,5.4,2.654387866,49243,13.02,5.99,63055271
8/10/2004,35.09,36.619999,35.09,36.040001,19.888136,592300,5.4,2.654387866,49243,13.02,5.99,63055271
8/11/2004,35.970001,36.5,35.119999,36.450001,20.114384,398400,5.4,2.654387866,49243,13.02,5.99,63055271
8/12/2004,36.66,36.669998,35.709999,35.84,19.777763,297200,5.4,2.654387866,49243,13.02,5.85,63055271
8/13/2004,35.91,36,34.619999,35.099998,19.369408,282000,5.4,2.654387866,49243,13.02,5.85,63055271
8/16/2004,35.07,35.259998,34.18,34.93,19.275595,376800,5.4,2.654387866,49243,13.02,5.85,63055271
8/17/2004,35,36.150002,34.919998,35.279999,19.468731,322800,5.4,2.654387866,49243,13.02,5.85,63055271
8/18/2004,35.240002,35.509998,34.799999,35.09,19.363884,213500,5.4,2.654387866,49243,13.02,5.85,63055271
8/19/2004,34.880001,35.91,34.880001,35.580002,19.634287,281700,5.4,2.654387866,49243,13.02,5.81,63055271
8/20/2004,35.759998,36.310001,34.950001,35.720001,19.711544,278500,5.4,2.654387866,49243,13.02,5.81,63055271
8/23/2004,35.900002,36.720001,35.25,36.5,20.141977,401800,5.4,2.654387866,49243,13.02,5.81,63055271
8/24/2004,36.610001,37.32,36.459999,36.98,20.406855,354700,5.4,2.654387866,49243,13.02,5.81,63055271
8/25/2004,37.099998,37.75,36.779999,37.509998,20.699329,547100,5.4,2.654387866,49243,13.02,5.81,63055271
8/26/2004,37.700001,38.650002,37.580002,38.310001,21.140799,432200,5.4,2.654387866,49243,13.02,5.82,63055271
8/27/2004,38.41,39.169998,38.07,38.810001,21.416716,395200,5.4,2.654387866,49243,13.02,5.82,63055271
8/30/2004,38.799999,38.990002,38.02,38.709999,21.361526,272400,5.4,2.654387866,49243,13.02,5.82,63055271
