Date,MGM,LVS,PENN,WYNN,UNEM,CPI,GDPCAP,INT,RATE,PASS
1/31/2006,35.003563,34.24634,7.255257,35.637505,4.7,3.985317252,51200,12.58,6.12,66885269
2/1/2006,35.560814,33.50606,7.393172,35.979633,4.8,3.597497393,51200,13.3,6.12,67185680
2/2/2006,35.031898,33.43936,7.343432,35.267776,4.8,3.597497393,51200,13.3,6.23,67185680
2/3/2006,34.644638,32.78578,7.314040,34.666279,4.8,3.597497393,51200,13.3,6.23,67185680
2/6/2006,34.682419,32.29892,7.257518,34.191692,4.8,3.597497393,51200,13.3,6.23,67185680
2/7/2006,34.474632,31.14516,7.257518,33.47982,4.8,3.597497393,51200,13.3,6.23,67185680
2/8/2006,36.306995,31.27186,7.318562,33.33083,4.8,3.597497393,51200,13.3,6.23,67185680
2/9/2006,36.080303,31.59867,7.490391,32.872799,4.8,3.597497393,51200,13.3,6.24,67185680
2/10/2006,36.439224,31.81875,7.497174,32.834183,4.8,3.597497393,51200,13.3,6.24,67185680
2/13/2006,36.023628,33.51272,7.350215,33.325314,4.8,3.597497393,51200,13.3,6.24,67185680
2/14/2006,35.674145,33.61942,7.234908,34.186169,4.8,3.597497393,51200,13.3,6.24,67185680
2/15/2006,36.854790,34.69318,7.804657,35.808567,4.8,3.597497393,51200,13.3,6.24,67185680
2/16/2006,36.873695,35.82027,7.777527,36.26659,4.8,3.597497393,51200,13.3,6.28,67185680
2/17/2006,37.506519,35.40677,7.698395,36.376965,4.8,3.597497393,51200,13.3,6.28,67185680
2/21/2006,36.467552,35.61352,7.657698,36.553551,4.8,3.597497393,51200,13.3,6.28,67185680
2/22/2006,37.345947,36.59389,7.587610,37.199192,4.8,3.597497393,51200,13.3,6.28,67185680
2/23/2006,35.825291,37.12743,7.460999,36.697014,4.8,3.597497393,51200,13.3,6.26,67185680
2/24/2006,36.004738,36.96069,7.506217,36.868095,4.8,3.597497393,51200,13.3,6.26,67185680
2/27/2006,35.589161,36.26043,7.431608,36.536995,4.8,3.597497393,51200,13.3,6.26,67185680
2/28/2006,34.918556,35.58017,7.840832,36.66943,4.8,3.597497393,51200,13.3,6.26,67185680
3/1/2006,35.050789,36.07371,7.721004,36.647358,4.7,3.362648733,51200,13.3,6.26,67209582
3/2/2006,35.551388,35.50015,7.626046,35.885834,4.7,3.362648733,51200,13.3,6.24,67209582
3/3/2006,36.070862,35.64687,7.574045,35.54369,4.7,3.362648733,51200,13.3,6.24,67209582
3/6/2006,37.317600,37.76767,7.754917,39.864559,4.7,3.362648733,51200,13.3,6.24,67209582
3/7/2006,37.119251,37.16744,8.801718,39.919739,4.7,3.362648733,51200,13.3,6.24,67209582
3/8/2006,36.694233,36.36048,8.331449,38.87677,4.7,3.362648733,51200,13.3,6.24,67209582
3/9/2006,36.420326,35.61352,8.347276,37.87796,4.7,3.362648733,51200,13.3,6.37,67209582
3/10/2006,36.562000,35.05997,8.408320,37.657211,4.7,3.362648733,51200,13.3,6.37,67209582
3/13/2006,36.429768,34.17964,8.525887,38.644997,4.7,3.362648733,51200,13.3,6.37,67209582
3/14/2006,36.108627,33.32599,8.469365,38.937462,4.7,3.362648733,51200,13.3,6.37,67209582
3/15/2006,36.042526,34.21300,8.668325,39.406525,4.7,3.362648733,51200,13.3,6.37,67209582
3/16/2006,36.118080,33.92621,8.693195,38.700172,4.7,3.362648733,51200,13.3,6.34,67209582
3/17/2006,37.109818,33.67946,8.975808,39.583122,4.7,3.362648733,51200,13.3,6.34,67209582
3/20/2006,37.024822,33.34599,8.946416,39.969414,4.7,3.362648733,51200,13.3,6.34,67209582
3/21/2006,38.252682,33.34599,9.041375,38.716743,4.7,3.362648733,51200,13.3,6.34,67209582
3/22/2006,39.631664,34.16630,9.100158,39.57209,4.7,3.362648733,51200,13.3,6.34,67209582
3/23/2006,39.206638,34.87990,9.030070,38.920914,4.7,3.362648733,51200,13.3,6.32,67209582
3/24/2006,39.102741,34.96660,9.084332,40.19014,4.7,3.362648733,51200,13.3,6.32,67209582
3/27/2006,39.716675,35.98033,9.269726,41.133774,4.7,3.362648733,51200,13.3,6.32,67209582
3/28/2006,40.198364,36.33380,9.242596,41.222065,4.7,3.362648733,51200,13.3,6.32,67209582
3/29/2006,40.557270,36.90068,9.522948,42.154671,4.7,3.362648733,51200,13.3,6.32,67209582
3/30/2006,40.613953,37.82769,9.604341,42.458183,4.7,3.362648733,51200,13.3,6.35,67209582
3/31/2006,40.698956,37.78768,9.536514,42.408524,4.7,3.362648733,51200,13.3,6.35,67209582
4/3/2006,40.547836,36.68060,9.554601,41.337963,4.7,3.545734841,51210,13.3,6.35,68418283
4/4/2006,40.774517,39.21489,9.371467,42.408524,4.7,3.545734841,51210,13.3,6.35,68418283
4/5/2006,41.331776,40.48871,9.179290,43.252819,4.7,3.545734841,51210,13.3,6.35,68418283
4/6/2006,41.822926,40.90220,9.353380,43.539768,4.7,3.545734841,51210,13.3,6.43,68418283
4/7/2006,42.134628,40.95556,9.294596,42.507839,4.7,3.545734841,51210,13.3,6.43,68418283
4/10/2006,41.822926,40.08189,9.421207,42.160191,4.7,3.545734841,51210,13.3,6.43,68418283
4/11/2006,41.341225,39.93517,9.317206,41.492485,4.7,3.545734841,51210,13.3,6.43,68418283
4/12/2006,41.482899,41.85589,9.165725,42.287106,4.7,3.545734841,51210,13.3,6.43,68418283
4/13/2006,41.445129,42.74957,9.233552,42.529919,4.7,3.545734841,51210,13.3,6.49,68418283
4/17/2006,40.963425,43.97669,9.226769,42.767204,4.7,3.545734841,51210,13.3,6.49,68418283
4/18/2006,41.671799,42.65619,9.439295,42.667866,4.7,3.545734841,51210,13.3,6.49,68418283
4/19/2006,41.889042,42.77623,9.825910,42.651314,4.7,3.545734841,51210,13.3,6.49,68418283
4/20/2006,42.314072,42.62952,9.855302,42.700977,4.7,3.545734841,51210,13.3,6.53,68418283
4/21/2006,41.879585,42.66285,9.789735,42.596134,4.7,3.545734841,51210,13.3,6.53,68418283
4/24/2006,41.076771,42.88961,9.778431,42.485775,4.7,3.545734841,51210,13.3,6.53,68418283
4/25/2006,41.445129,42.52948,9.276509,42.789276,4.7,3.545734841,51210,13.3,6.53,68418283
4/26/2006,41.501778,41.24900,9.192856,41.360023,4.7,3.545734841,51210,13.3,6.53,68418283
4/27/2006,42.125168,43.10970,9.385033,41.746311,4.7,3.545734841,51210,13.3,6.58,68418283
4/28/2006,42.408524,43.22307,9.206421,42.00016,4.7,3.545734841,51210,13.3,6.58,68418283
5/1/2006,42.011826,42.86294,9.342076,41.398659,4.6,4.166666667,51210,13.16,6.58,67810693
5/2/2006,41.360119,43.02967,9.179290,41.128262,4.6,4.166666667,51210,13.16,6.58,67810693
5/3/2006,41.227886,43.74994,9.138594,40.31155,4.6,4.166666667,51210,13.16,6.58,67810693
5/4/2006,41.974049,44.23011,9.134072,39.296154,4.6,4.166666667,51210,13.16,6.59,67810693
5/5/2006,42.795773,47.56472,9.290075,39.583122,4.6,4.166666667,51210,13.16,6.59,67810693
5/8/2006,43.069672,47.29795,9.468686,42.888599,4.6,4.166666667,51210,13.16,6.59,67810693
5/9/2006,43.107456,47.03118,9.434773,43.070717,4.6,4.166666667,51210,13.16,6.59,67810693
5/10/2006,42.672989,47.51804,9.459643,43.236279,4.6,4.166666667,51210,13.16,6.59,67810693
5/11/2006,42.710766,47.41799,9.235813,42.198818,4.6,4.166666667,51210,13.16,6.58,67810693
5/12/2006,41.322330,45.43057,8.996156,41.53109,4.6,4.166666667,51210,13.16,6.58,67810693
5/15/2006,41.501778,46.03081,8.842415,41.911842,4.6,4.166666667,51210,13.16,6.58,67810693
5/16/2006,40.850079,46.45097,8.727108,42.899635,4.6,4.166666667,51210,13.16,6.58,67810693
5/17/2006,39.962246,45.47060,8.548496,42.049824,4.6,4.166666667,51210,13.16,6.58,67810693
5/18/2006,39.754440,44.49022,8.376667,40.918564,4.6,4.166666667,51210,13.16,6.6,67810693
5/19/2006,39.981140,46.28423,8.331449,41.133774,4.6,4.166666667,51210,13.16,6.6,67810693
5/22/2006,39.593884,43.20306,8.494235,39.803852,4.6,4.166666667,51210,13.16,6.6,67810693
5/23/2006,39.471100,43.39647,8.618585,40.201172,4.6,4.166666667,51210,13.16,6.6,67810693
5/24/2006,39.225521,40.08189,8.297536,38.849186,4.6,4.166666667,51210,13.16,6.6,67810693
5/25/2006,40.094475,42.46278,8.593715,39.908703,4.6,4.166666667,51210,13.16,6.62,67810693
5/26/2006,39.471100,46.43763,8.749717,40.085289,4.6,4.166666667,51210,13.16,6.62,67810693
5/30/2006,38.602142,44.95707,8.736152,38.628452,4.6,4.166666667,51210,13.16,6.62,67810693
5/31/2006,39.159409,47.09121,8.688673,39.290638,4.6,4.166666667,51210,13.16,6.62,67810693
6/1/2006,40.434494,47.31796,8.914764,40.157043,4.6,4.318766067,51210,13.16,6.67,67129369
6/2/2006,39.754440,47.08454,8.790414,39.246498,4.6,4.318766067,51210,13.16,6.67,67129369
6/5/2006,38.772160,46.18420,8.627628,38.137314,4.6,4.318766067,51210,13.16,6.67,67129369
6/6/2006,37.855984,44.43687,8.476147,37.795174,4.6,4.318766067,51210,13.16,6.67,67129369
6/7/2006,37.997658,45.35055,8.464843,38.512566,4.6,4.318766067,51210,13.16,6.67,67129369
6/8/2006,37.279839,43.93668,8.437712,38.286316,4.6,4.318766067,51210,13.16,6.62,67129369
6/9/2006,38.044876,43.68325,8.304318,38.220078,4.6,4.318766067,51210,13.16,6.62,67129369
6/12/2006,37.345947,42.08264,7.962921,37.232304,4.6,4.318766067,51210,13.16,6.62,67129369
6/13/2006,37.062595,41.38238,7.938051,36.255547,4.6,4.318766067,51210,13.16,6.62,67129369
6/14/2006,37.213715,42.19602,7.999096,37.02813,4.6,4.318766067,51210,13.16,6.62,67129369
6/15/2006,38.025990,45.38390,8.189012,38.556709,4.6,4.318766067,51210,13.16,6.63,67129369
6/16/2006,37.629303,45.05044,7.942573,38.026943,4.6,4.318766067,51210,13.16,6.63,67129369
6/19/2006,37.912659,44.37018,7.913181,37.524788,4.6,4.318766067,51210,13.16,6.63,67129369
6/20/2006,37.704857,44.81035,8.071445,37.9552,4.6,4.318766067,51210,13.16,6.63,67129369
6/21/2006,38.366016,45.44392,8.256839,38.457375,4.6,4.318766067,51210,13.16,6.63,67129369
6/22/2006,37.591515,44.68364,8.259100,38.236645,4.6,4.318766067,51210,13.16,6.71,67129369
6/23/2006,37.827644,44.59694,8.283970,37.988308,4.6,4.318766067,51210,13.16,6.71,67129369
6/26/2006,36.713120,43.96335,8.134750,38.755363,4.6,4.318766067,51210,13.16,6.71,67129369
6/27/2006,36.099194,44.17677,7.960660,38.253193,4.6,4.318766067,51210,13.16,6.71,67129369
6/28/2006,36.665897,46.08415,8.589193,39.009224,4.6,4.318766067,51210,13.16,6.71,67129369
6/29/2006,38.035446,49.37875,8.620846,40.637123,4.6,4.318766067,51210,13.16,6.78,67129369
6/30/2006,38.536018,51.92638,8.767805,40.449505,4.6,4.318766067,51210,13.16,6.78,67129369
7/3/2006,38.564362,51.45285,8.831110,40.670235,4.7,4.145342886,51155,13.16,6.78,67430693
7/5/2006,38.016548,50.06568,8.837893,39.919739,4.7,4.145342886,51155,13.16,6.78,67430693
7/6/2006,37.761532,51.00604,8.785892,39.792824,4.7,4.145342886,51155,13.16,6.79,67430693
7/7/2006,36.118080,49.22535,8.650237,38.865738,4.7,4.145342886,51155,13.16,6.79,67430693
7/10/2006,36.042526,49.35206,8.702238,38.788467,4.7,4.145342886,51155,13.16,6.79,67430693
7/11/2006,35.796944,49.82558,8.580149,39.654858,4.7,4.145342886,51155,13.16,6.79,67430693
7/12/2006,35.900841,48.89188,8.571106,39.952858,4.7,4.145342886,51155,13.16,6.79,67430693
7/13/2006,35.183014,46.73107,8.238752,39.252018,4.7,4.145342886,51155,13.16,6.74,67430693
7/14/2006,34.219620,45.07044,8.039792,37.762066,4.7,4.145342886,51155,13.16,6.74,67430693
7/17/2006,34.663548,46.10416,8.123446,38.744324,4.7,4.145342886,51155,13.16,6.74,67430693
7/18/2006,34.559639,44.75700,7.969704,38.816067,4.7,4.145342886,51155,13.16,6.74,67430693
7/19/2006,36.146416,46.41761,8.530409,39.290638,4.7,4.145342886,51155,13.16,6.74,67430693
7/20/2006,35.164127,46.00413,8.209360,38.380123,4.7,4.145342886,51155,13.16,6.8,67430693
7/21/2006,34.257404,43.29644,8.014922,36.7467,4.7,4.145342886,51155,13.16,6.8,67430693
7/24/2006,35.560814,45.47726,8.286231,37.695858,4.7,4.145342886,51155,13.16,6.8,67430693
7/25/2006,35.702499,46.25088,8.439973,38.15937,4.7,4.145342886,51155,13.16,6.8,67430693
7/26/2006,34.937447,42.03595,8.189012,36.459732,4.7,4.145342886,51155,13.16,6.8,67430693
7/27/2006,33.341228,39.62172,7.248474,34.760071,4.7,4.145342886,51155,13.16,6.72,67430693
7/28/2006,33.898487,41.86255,7.558218,35.372616,4.7,4.145342886,51155,13.16,6.72,67430693
7/31/2006,33.567905,41.36903,7.476826,35.322948,4.7,4.145342886,51155,13.16,6.72,67430693
8/1/2006,33.331776,40.96222,7.375085,34.04821,4.7,3.818737271,51155,13.06,6.72,66199784
8/2/2006,35.891392,43.53653,7.494913,36.939835,4.7,3.818737271,51155,13.06,6.72,66199784
8/3/2006,33.350662,40.55540,7.621524,37.221264,4.7,3.818737271,51155,13.06,6.63,66199784
8/4/2006,32.991756,41.34903,7.542392,38.186981,4.7,3.818737271,51155,13.06,6.63,66199784
8/7/2006,33.388443,40.58874,7.485869,38.13179,4.7,3.818737271,51155,13.06,6.63,66199784
8/8/2006,32.916195,40.81550,7.483608,39.180283,4.7,3.818737271,51155,13.06,6.63,66199784
8/9/2006,32.793404,40.34865,7.485869,39.246498,4.7,3.818737271,51155,13.06,6.63,66199784
8/10/2006,33.123974,40.38200,7.626046,39.566574,4.7,3.818737271,51155,13.06,6.55,66199784
8/11/2006,33.426228,40.23527,7.646394,39.555527,4.7,3.818737271,51155,13.06,6.55,66199784
8/14/2006,33.379009,40.51538,7.734569,39.472755,4.7,3.818737271,51155,13.06,6.55,66199784
8/15/2006,33.832371,42.66285,7.872485,41.288288,4.7,3.818737271,51155,13.06,6.55,66199784
8/16/2006,35.183014,43.52986,8.023966,42.23193,4.7,3.818737271,51155,13.06,6.55,66199784
8/17/2006,35.636375,44.67030,8.066923,41.928421,4.7,3.818737271,51155,13.06,6.52,66199784
8/18/2006,35.239681,45.27720,7.931268,42.822395,4.7,3.818737271,51155,13.06,6.52,66199784
8/21/2006,35.145229,44.51022,7.915442,41.707676,4.7,3.818737271,51155,13.06,6.52,66199784
8/22/2006,33.907921,44.18345,7.917703,40.8965,4.7,3.818737271,51155,13.06,6.52,66199784
8/23/2006,33.369560,43.91000,7.673525,41.453842,4.7,3.818737271,51155,13.06,6.52,66199784
8/24/2006,33.171211,45.13715,7.594393,41.989124,4.7,3.818737271,51155,13.06,6.48,66199784
8/25/2006,32.727295,44.19677,7.499435,41.337963,4.7,3.818737271,51155,13.06,6.48,66199784
8/28/2006,33.322330,46.21754,7.565001,41.724239,4.7,3.818737271,51155,13.06,6.48,66199784
8/29/2006,33.379009,46.65772,7.531087,42.551979,4.7,3.818737271,51155,13.06,6.48,66199784
8/30/2006,33.360115,46.67106,7.565001,41.801498,4.7,3.818737271,51155,13.06,6.48,66199784
8/31/2006,33.700142,46.55767,7.488130,42.717545,4.7,3.818737271,51155,13.06,6.44,66199784
9/1/2006,33.265663,45.98412,7.332128,42.496815,4.5,2.062374245,51155,13.06,6.44,67450687
9/5/2006,33.407337,45.58397,7.320823,42.19331,4.5,2.062374245,51155,13.06,6.44,67450687
9/6/2006,33.133434,45.41724,7.309518,41.751831,4.5,2.062374245,51155,13.06,6.44,67450687
9/7/2006,33.161762,45.28386,7.262039,41.669064,4.5,2.062374245,51155,13.06,6.47,67450687
9/8/2006,33.010643,46.19087,7.182908,42.507839,4.5,2.062374245,51155,13.06,6.47,67450687
9/11/2006,33.161762,46.17086,7.011078,42.540943,4.5,2.062374245,51155,13.06,6.47,67450687
9/12/2006,34.351856,48.11160,7.167081,42.011196,4.5,2.062374245,51155,13.06,6.47,67450687
9/13/2006,33.889042,45.89075,7.164820,40.78611,4.5,2.062374245,51155,13.06,6.47,67450687
9/14/2006,34.767429,45.64399,7.580827,41.702168,4.5,2.062374245,51155,13.06,6.43,67450687
9/15/2006,36.363651,45.15715,7.788831,40.33913,4.5,2.062374245,51155,13.06,6.43,67450687
9/18/2006,36.477001,44.58359,7.879267,39.141659,4.5,2.062374245,51155,13.06,6.43,67450687
9/19/2006,36.977592,43.75661,8.071445,37.872425,4.5,2.062374245,51155,13.06,6.43,67450687
9/20/2006,37.487621,43.52319,8.186751,38.435299,4.5,2.062374245,51155,13.06,6.43,67450687
9/21/2006,37.837093,44.29015,8.204838,37.795174,4.5,2.062374245,51155,13.06,6.4,67450687
9/22/2006,36.741459,43.52986,8.123446,36.983967,4.5,2.062374245,51155,13.06,6.4,67450687
9/25/2006,37.081478,43.82330,8.279448,36.60873,4.5,2.062374245,51155,13.06,6.4,67450687
9/26/2006,37.430946,45.28386,8.252317,37.326122,4.5,2.062374245,51155,13.06,6.4,67450687
9/27/2006,36.599785,44.39685,8.270405,37.359215,4.5,2.062374245,51155,13.06,6.4,67450687
9/28/2006,37.166485,45.57063,8.211621,36.614246,4.5,2.062374245,51155,13.06,6.31,67450687
9/29/2006,37.298725,45.58397,8.256839,37.5303,4.5,2.062374245,51155,13.06,6.31,67450687
10/2/2006,38.432133,45.19716,8.426407,37.938648,4.4,1.305220884,51455,13.06,6.31,67618938
10/3/2006,38.177113,45.25718,8.408320,37.039158,4.4,1.305220884,51455,13.06,6.31,67618938
10/4/2006,39.319977,47.05120,8.614063,39.340313,4.4,1.305220884,51455,13.06,6.31,67618938
10/5/2006,40.122799,48.21164,8.844676,40.278439,4.4,1.305220884,51455,13.06,6.3,67618938
10/6/2006,39.395531,47.75813,8.600497,39.544495,4.4,1.305220884,51455,13.06,6.3,67618938
10/9/2006,39.216080,48.14494,8.627628,40.129425,4.4,1.305220884,51455,13.06,6.3,67618938
10/10/2006,39.461658,49.09863,8.568845,39.985966,4.4,1.305220884,51455,13.06,6.3,67618938
10/11/2006,39.008282,48.51841,8.458060,39.389973,4.4,1.305220884,51455,13.06,6.3,67618938
10/12/2006,39.471100,49.67220,8.553018,39.765224,4.4,1.305220884,51455,13.06,6.37,67618938
10/13/2006,40.443939,50.45249,8.844676,40.344654,4.4,1.305220884,51455,13.06,6.37,67618938
10/16/2006,40.434494,51.08604,8.785892,39.974918,4.4,1.305220884,51455,13.06,6.37,67618938
10/17/2006,40.462833,51.83302,8.774587,39.555527,4.4,1.305220884,51455,13.06,6.37,67618938
10/18/2006,40.462833,51.68629,8.840154,39.329269,4.4,1.305220884,51455,13.06,6.37,67618938
10/19/2006,40.491161,51.11942,8.659281,39.312725,4.4,1.305220884,51455,13.06,6.36,67618938
10/20/2006,40.680073,51.01936,8.686412,40.173576,4.4,1.305220884,51455,13.06,6.36,67618938
10/23/2006,40.831196,51.64628,8.851458,40.19014,4.4,1.305220884,51455,13.06,6.36,67618938
10/24/2006,40.255043,51.30613,8.740674,39.99147,4.4,1.305220884,51455,13.06,6.36,67618938
10/25/2006,40.821739,49.84559,8.738413,40.455025,4.4,1.305220884,51455,13.06,6.36,67618938
10/26/2006,41.038982,50.92600,8.455799,40.559883,4.4,1.305220884,51455,13.06,6.4,67618938
10/27/2006,41.020096,50.04566,8.338232,40.118404,4.4,1.305220884,51455,13.06,6.4,67618938
10/30/2006,40.774517,49.62551,8.322406,40.283955,4.4,1.305220884,51455,13.06,6.4,67618938
10/31/2006,40.632847,50.81929,8.268144,40.581936,4.4,1.305220884,51455,13.06,6.4,67618938
11/1/2006,40.434494,50.89931,8.349537,40.112885,4.5,1.973684211,51455,13.31,6.4,68380026
11/2/2006,41.227886,48.30501,8.299797,40.118404,4.5,1.973684211,51455,13.31,6.31,68380026
11/3/2006,42.465183,48.48507,8.302057,40.52676,4.5,1.973684211,51455,13.31,6.31,68380026
11/6/2006,42.153507,49.30539,8.512322,41.525574,4.5,1.973684211,51455,13.31,6.31,68380026
11/7/2006,42.502983,49.31872,8.501017,41.310375,4.5,1.973684211,51455,13.31,6.31,68380026
11/8/2006,42.625767,53.16018,8.623106,42.574059,4.5,1.973684211,51455,13.31,6.31,68380026
11/9/2006,42.229069,55.30766,8.480669,43.484592,4.5,1.973684211,51455,13.31,6.33,68380026
11/10/2006,42.266850,58.18208,8.394755,45.355301,4.5,1.973684211,51455,13.31,6.33,68380026
11/13/2006,43.277481,58.57557,8.480669,48.931202,4.5,1.973684211,51455,13.31,6.33,68380026
11/14/2006,43.286915,61.35663,8.433190,50.377018,4.5,1.973684211,51455,13.31,6.33,68380026
11/15/2006,43.258572,59.39587,8.491974,50.60326,4.5,1.973684211,51455,13.31,6.33,68380026
11/16/2006,45.298729,60.72971,8.620846,52.286369,4.5,1.973684211,51455,13.31,6.24,68380026
11/17/2006,45.204277,60.45628,8.609541,51.944218,4.5,1.973684211,51455,13.31,6.24,68380026
11/20/2006,46.233791,59.95609,8.679629,53.022835,4.5,1.973684211,51455,13.31,6.24,68380026
11/21/2006,46.281025,61.15653,8.672846,53.311626,4.5,1.973684211,51455,13.31,6.24,68380026
11/22/2006,51.201916,60.85642,8.932851,53.771374,4.5,1.973684211,51455,13.31,6.18,68380026
11/24/2006,51.211369,61.57671,8.869546,53.058201,4.5,1.973684211,51455,13.31,6.18,68380026
11/27/2006,50.927998,62.10357,8.758761,52.256607,4.5,1.973684211,51455,13.31,6.18,68380026
11/28/2006,50.644650,60.90980,8.627628,52.639706,4.5,1.973684211,51455,13.31,6.18,68380026
11/29/2006,51.447495,62.03022,8.433190,52.132824,4.5,1.973684211,51455,13.31,6.18,68380026
11/30/2006,50.786324,61.06317,8.358580,51.779198,4.5,1.973684211,51455,13.31,6.14,68380026
12/1/2006,50.691875,60.48964,8.444495,51.596478,4.4,2.540650407,51455,13.31,6.14,68552489
12/4/2006,53.223160,64.69122,8.817545,54.402046,4.4,2.540650407,51455,13.31,6.14,68552489
12/5/2006,53.194832,64.02432,8.819806,55.398136,4.4,2.540650407,51455,13.31,6.14,68552489
12/6/2006,53.128716,63.86426,8.704499,56.028809,4.4,2.540650407,51455,13.31,6.14,68552489
12/7/2006,53.157040,63.45741,8.638933,56.694832,4.4,2.540650407,51455,13.31,6.11,68552489
12/8/2006,52.628120,63.01060,8.638933,56.435474,4.4,2.540650407,51455,13.31,6.11,68552489
12/11/2006,53.157040,63.02393,8.591454,57.508209,4.4,2.540650407,51455,13.31,6.11,68552489
12/12/2006,52.429771,62.38367,8.826588,55.66927,4.4,2.540650407,51455,13.31,6.11,68552489
12/13/2006,52.316437,61.06317,8.892155,55.1329,4.4,2.540650407,51455,13.31,6.11,68552489
12/14/2006,53.081493,61.62339,8.817545,55.99934,4.4,2.540650407,51455,13.31,6.12,68552489
12/15/2006,52.240879,60.17617,8.627628,55.333302,4.4,2.540650407,51455,13.31,6.12,68552489
12/18/2006,53.251507,60.72971,9.323988,55.439392,4.4,2.540650407,51455,13.31,6.12,68552489
12/19/2006,53.062607,60.84975,9.305901,55.398136,4.4,2.540650407,51455,13.31,6.12,68552489
12/20/2006,54.592697,60.76305,9.493556,54.696735,4.4,2.540650407,51455,13.31,6.12,68552489
12/21/2006,54.347137,60.71640,9.400859,54.119118,4.4,2.540650407,51455,13.31,6.13,68552489
12/22/2006,53.204277,59.12244,9.206421,53.040512,4.4,2.540650407,51455,13.31,6.13,68552489
12/26/2006,53.298729,59.37588,9.403120,53.62402,4.4,2.540650407,51455,13.31,6.13,68552489
12/27/2006,54.026005,59.60264,9.479991,55.262543,4.4,2.540650407,51455,13.31,6.13,68552489
12/28/2006,54.214916,60.33625,9.479991,55.233078,4.4,2.540650407,51455,13.31,6.18,68552489
12/29/2006,54.167683,59.67598,9.409903,55.315609,4.4,2.540650407,51455,13.31,6.18,68552489
1/3/2007,54.375465,61.35663,9.269726,56.741989,4.6,2.075642965,51492,13.31,6.18,69225965
1/4/2007,53.931553,61.42999,9.258422,56.765541,4.6,2.075642965,51492,13.31,6.18,69225965
